line_slug,Line_Name,citybound_from_station,citybound_to_station,segment_km,citybound_avg_run_minutes,outbound_avg_run_minutes,citybound_avg_scheduled_kmh,outbound_avg_scheduled_kmh,paired_avg_run_minutes,paired_avg_scheduled_kmh,minute_gap,kmh_gap,citybound_observed_segments,outbound_observed_segments,confidence_band
hurstbridge,Hurstbridge,Clifton Hill,Jolimont,3.697,5.25,7.67,42.5,28.9,6.46,34.3,2.42,13.6,4,1,low
hurstbridge,Hurstbridge,Greensborough,Watsonia,3.013,3.67,3.9,49.3,46.8,3.78,47.8,0.24,2.5,21599,22360,high
hurstbridge,Hurstbridge,Hurstbridge,Wattle Glen,2.961,3.67,5.0,48.5,35.5,4.34,41.0,1.34,12.9,11991,12722,medium
hurstbridge,Hurstbridge,Eltham,Montmorency,2.643,3.67,3.91,43.2,40.6,3.79,41.8,0.24,2.6,20242,20520,high
hurstbridge,Hurstbridge,Victoria Park,Jolimont,2.518,4.17,5.13,36.5,30.2,4.65,32.5,0.96,6.3,54,3261,medium
hurstbridge,Hurstbridge,Wattle Glen,Diamond Creek,2.428,3.67,2.86,39.7,51.9,3.27,44.6,0.8,12.2,11993,12726,medium
hurstbridge,Hurstbridge,Watsonia,Macleod,2.211,2.67,2.67,49.7,49.7,2.67,49.7,0.0,0.0,21598,22361,high
hurstbridge,Hurstbridge,Macleod,Rosanna,1.915,2.56,1.69,45.9,68.1,2.12,54.1,0.86,22.1,23415,23847,low
hurstbridge,Hurstbridge,Heidelberg,Ivanhoe,1.898,2.35,3.6,51.0,32.0,2.98,38.3,1.24,19.0,1413,2777,low
hurstbridge,Hurstbridge,Montmorency,Greensborough,1.812,2.69,2.86,40.6,39.4,2.78,39.2,0.16,1.2,20244,20523,high
hurstbridge,Hurstbridge,Rosanna,Heidelberg,1.753,1.67,2.67,63.0,39.4,2.17,48.5,1.0,23.6,23414,23847,low
hurstbridge,Hurstbridge,Jolimont,Flinders Street,1.673,3.29,3.74,31.1,32.6,3.52,28.6,0.45,1.5,25955,1180,high
hurstbridge,Hurstbridge,Alphington,Fairfield,1.304,1.67,1.67,46.9,46.9,1.67,46.9,0.0,0.0,24490,23716,high
hurstbridge,Hurstbridge,Clifton Hill,Victoria Park,1.179,1.67,1.76,42.4,40.9,1.71,41.3,0.09,1.6,25823,26402,high
hurstbridge,Hurstbridge,Heidelberg,Eaglemont,0.953,1.67,1.84,34.3,31.9,1.75,32.6,0.17,2.4,24491,23715,high
hurstbridge,Hurstbridge,Westgarth,Clifton Hill,0.949,2.87,1.67,20.2,34.0,2.27,25.1,1.2,13.9,24487,23716,medium
hurstbridge,Hurstbridge,Eaglemont,Ivanhoe,0.945,1.67,1.67,34.0,34.0,1.67,34.0,0.0,0.0,24494,23715,high
hurstbridge,Hurstbridge,Ivanhoe,Darebin,0.929,0.67,1.41,83.6,46.6,1.04,53.8,0.74,37.0,24493,23715,low
hurstbridge,Hurstbridge,Dennis,Westgarth,0.847,0.67,1.67,76.2,30.5,1.17,43.6,1.0,45.7,24489,23717,low
hurstbridge,Hurstbridge,Darebin,Alphington,0.757,1.67,0.67,27.3,68.1,1.17,38.9,1.0,40.9,24491,23716,low
hurstbridge,Hurstbridge,Fairfield,Dennis,0.756,1.67,1.67,27.2,27.2,1.67,27.2,0.0,0.0,24489,23717,high
hurstbridge,Hurstbridge,West Richmond,Jolimont,0.754,1.67,0.67,27.1,67.9,1.17,38.8,1.0,40.7,25817,23146,low
hurstbridge,Hurstbridge,Collingwood,North Richmond,0.671,1.67,0.67,24.2,60.4,1.17,34.5,1.0,36.2,25818,23143,low
hurstbridge,Hurstbridge,Victoria Park,Collingwood,0.589,0.67,1.67,53.0,21.2,1.17,30.3,1.0,31.8,25819,23141,low
hurstbridge,Hurstbridge,North Richmond,West Richmond,0.504,0.67,1.67,45.3,18.1,1.17,25.9,1.0,27.2,25818,23143,low
lilydale,Lilydale,Box Hill,Richmond,12.366,12.67,12.67,58.6,58.6,12.67,58.6,0.0,0.0,436,226,high
lilydale,Lilydale,Union,Richmond,10.354,11.95,10.03,52.1,62.6,10.99,56.5,1.92,10.5,1098,475,medium
lilydale,Lilydale,Mooroolbark,Ringwood East,6.613,7.67,8.4,51.8,47.4,8.03,49.4,0.73,4.3,5527,5618,medium
lilydale,Lilydale,Camberwell,Richmond,6.408,7.73,7.79,49.9,50.2,7.76,49.6,0.06,0.3,1171,1942,high
lilydale,Lilydale,Box Hill,Camberwell,5.958,6.15,7.75,58.8,47.1,6.95,51.4,1.6,11.7,5582,6679,medium
lilydale,Lilydale,Lilydale,Mooroolbark,4.693,4.67,6.0,60.3,46.9,5.34,52.8,1.34,13.4,15391,15682,medium
lilydale,Lilydale,Glenferrie,Richmond,4.323,5.76,4.22,45.1,63.1,4.99,52.0,1.54,18.0,6451,7514,low
lilydale,Lilydale,Union,Camberwell,3.946,4.84,4.19,49.6,58.0,4.51,52.5,0.65,8.3,247,1891,medium
lilydale,Lilydale,Mooroolbark,Croydon,3.344,3.67,4.42,54.7,46.1,4.04,49.6,0.75,8.7,10522,10669,medium
lilydale,Lilydale,Croydon,Ringwood East,3.269,3.67,3.67,53.5,53.5,3.67,53.4,0.0,0.0,10521,10669,high
lilydale,Lilydale,Richmond,Flinders Street,2.565,4.2,2.77,37.5,57.1,3.49,44.1,1.43,19.6,15100,15999,low
lilydale,Lilydale,Blackburn,Box Hill,2.511,3.69,3.57,40.9,42.4,3.63,41.5,0.12,1.5,3702,1624,high
lilydale,Lilydale,Nunawading,Blackburn,2.126,2.67,2.67,47.8,47.8,2.67,47.8,0.0,0.0,18378,18246,high
lilydale,Lilydale,Camberwell,Glenferrie,2.085,2.69,3.67,46.6,34.1,3.18,39.4,0.98,12.5,6476,7541,medium
lilydale,Lilydale,Box Hill,Union,2.012,2.62,3.66,46.7,33.1,3.14,38.5,1.04,13.6,21605,22636,medium
lilydale,Lilydale,Ringwood East,Ringwood,2.007,2.82,1.99,43.2,63.6,2.4,50.1,0.83,20.4,16046,16287,low
lilydale,Lilydale,Heatherdale,Mitcham,1.928,1.67,2.67,69.4,43.4,2.17,53.4,1.0,26.0,18378,18244,low
lilydale,Lilydale,Mitcham,Nunawading,1.672,2.43,1.67,42.9,60.2,2.05,49.0,0.76,17.2,18378,18244,low
lilydale,Lilydale,Laburnum,Box Hill,1.652,2.67,1.85,37.2,55.4,2.26,43.9,0.82,18.3,23437,25741,low
lilydale,Lilydale,Hawthorn,Burnley,1.554,1.97,1.67,49.8,55.9,1.82,51.3,0.3,6.2,18828,19277,medium
lilydale,Lilydale,Burnley,Richmond,1.535,2.67,2.69,34.5,34.3,2.68,34.4,0.02,0.2,14737,10282,high
lilydale,Lilydale,Ringwood,Heatherdale,1.356,1.85,2.55,45.4,33.3,2.2,37.0,0.69,12.1,18378,18244,medium
lilydale,Lilydale,Camberwell,Auburn,1.245,1.67,1.85,44.8,41.7,1.76,42.4,0.19,3.1,18824,19275,high
lilydale,Lilydale,Glenferrie,Hawthorn,1.234,1.67,1.67,44.4,44.4,1.67,44.4,0.0,0.0,18830,19276,high
lilydale,Lilydale,Southern Cross,Flinders Street,1.232,4.35,2.67,17.2,27.7,3.51,21.1,1.68,10.5,12648,13041,medium
lilydale,Lilydale,Union,Chatham,1.204,1.9,1.67,39.6,43.3,1.78,40.5,0.23,3.8,20253,20270,high
lilydale,Lilydale,Flagstaff,Southern Cross,1.17,1.67,1.67,42.1,42.1,1.67,42.1,0.0,0.0,12642,13041,high
lilydale,Lilydale,Parliament,Melbourne Central,1.127,1.67,1.95,40.6,36.3,1.81,37.4,0.28,4.3,12643,13039,high
lilydale,Lilydale,Canterbury,East Camberwell,1.11,1.67,1.67,40.0,40.0,1.67,40.0,0.0,0.0,20252,20270,high
lilydale,Lilydale,Burnley,East Richmond,0.965,1.67,1.67,34.7,34.7,1.67,34.7,0.0,0.0,3850,8596,high
lilydale,Lilydale,East Camberwell,Camberwell,0.87,1.67,1.67,31.2,31.3,1.67,31.3,0.0,0.1,20249,20271,high
lilydale,Lilydale,Blackburn,Laburnum,0.859,1.67,1.81,30.9,29.0,1.74,29.7,0.14,2.0,23437,25741,high
lilydale,Lilydale,Auburn,Glenferrie,0.84,1.67,1.67,30.2,30.2,1.67,30.2,0.0,0.0,18830,19275,high
lilydale,Lilydale,Richmond,Parliament,0.816,2.67,2.67,18.4,18.4,2.67,18.4,0.0,0.0,12643,13039,high
lilydale,Lilydale,Chatham,Canterbury,0.762,1.43,1.44,37.0,36.9,1.44,31.8,0.0,0.1,20252,20270,high
lilydale,Lilydale,Melbourne Central,Flagstaff,0.684,1.18,1.26,42.8,39.5,1.22,33.6,0.09,3.3,12642,13040,high
lilydale,Lilydale,East Richmond,Richmond,0.57,1.67,1.66,20.5,20.6,1.67,20.5,0.0,0.0,3851,8596,high
mernda,Mernda,South Morang,Epping,3.173,3.74,3.67,51.6,51.9,3.71,51.4,0.08,0.3,25783,26516,high
mernda,Mernda,Thomastown,Ruthven,3.141,4.67,4.67,40.4,40.4,4.67,40.4,0.0,0.0,10262,10564,high
mernda,Mernda,Middle Gorge,South Morang,2.521,1.67,2.67,90.8,56.7,2.17,69.8,1.0,34.0,25770,26273,low
mernda,Mernda,Victoria Park,Jolimont,2.518,5.32,3.73,29.2,40.7,4.52,33.4,1.59,11.5,2888,460,medium
mernda,Mernda,Hawkstowe,Middle Gorge,2.423,2.67,2.67,54.5,54.5,2.67,54.5,0.0,0.0,25772,26273,high
mernda,Mernda,Mernda,Hawkstowe,2.296,2.67,3.02,51.7,45.7,2.84,48.5,0.35,5.9,25774,26223,medium
mernda,Mernda,Epping,Lalor,2.099,2.67,2.91,47.2,44.1,2.79,45.2,0.24,3.2,24179,24684,high
mernda,Mernda,Jolimont,Flinders Street,1.673,3.27,3.74,31.2,32.7,3.51,28.6,0.47,1.5,25559,1306,high
mernda,Mernda,Lalor,Thomastown,1.631,1.67,1.67,58.7,58.7,1.67,58.7,0.0,0.0,24193,24689,high
mernda,Mernda,Keon Park,Ruthven,1.591,2.67,1.67,35.8,57.3,2.17,44.1,1.0,21.5,13932,14136,low
mernda,Mernda,Thomastown,Keon Park,1.55,1.67,2.67,55.8,34.9,2.17,42.9,1.0,20.9,13931,14134,low
mernda,Mernda,Reservoir,Regent,1.329,2.67,1.72,29.9,47.1,2.19,36.3,0.96,17.2,25733,25920,low
mernda,Mernda,Clifton Hill,Victoria Park,1.179,1.67,1.78,42.4,40.4,1.72,41.1,0.11,2.0,25514,27951,high
mernda,Mernda,Regent,Preston,1.146,1.88,1.67,38.0,41.2,1.77,38.8,0.21,3.2,25733,25921,high
mernda,Mernda,Bell,Thornbury,1.086,0.67,1.91,97.7,35.6,1.29,50.6,1.24,62.2,25733,25922,low
mernda,Mernda,Thornbury,Croxton,1.006,1.54,1.43,42.9,49.2,1.49,40.6,0.12,6.3,25733,25922,medium
mernda,Mernda,Ruthven,Reservoir,1.002,0.67,1.67,90.1,36.1,1.17,51.5,1.0,54.1,24193,24702,low
mernda,Mernda,Rushall,Clifton Hill,0.942,2.88,1.67,20.0,33.9,2.27,24.9,1.21,13.9,25732,25923,medium
mernda,Mernda,Northcote,Merri,0.925,1.67,0.67,33.3,83.2,1.17,47.6,1.0,50.0,25733,25922,low
mernda,Mernda,Preston,Bell,0.765,1.67,0.67,27.5,68.8,1.17,39.3,1.0,41.3,25733,25921,low
mernda,Mernda,West Richmond,Jolimont,0.754,1.67,0.67,27.1,67.9,1.17,38.8,1.0,40.7,22623,27492,low
mernda,Mernda,Collingwood,North Richmond,0.671,1.67,0.67,24.2,60.4,1.17,34.5,1.0,36.2,22623,27491,low
mernda,Mernda,Croxton,Northcote,0.644,1.67,1.67,23.2,23.2,1.67,23.2,0.0,0.0,25733,25922,high
mernda,Mernda,Victoria Park,Collingwood,0.589,0.67,1.67,53.0,21.2,1.17,30.3,1.0,31.8,22624,27491,low
mernda,Mernda,North Richmond,West Richmond,0.504,0.67,1.67,45.4,18.1,1.17,25.9,1.0,27.2,22623,27491,low
mernda,Mernda,Merri,Rushall,0.498,0.67,1.67,44.7,17.9,1.17,25.6,1.0,26.8,25732,25922,low
north_east,North East,Seymour,Broadmeadows,81.916,62.17,49.12,83.8,100.1,55.65,88.3,13.05,16.2,1081,1089,low
north_east,North East,Springhurst,Benalla,62.31,39.0,38.0,95.9,98.4,38.5,97.1,1.0,2.5,16,16,medium
north_east,North East,Wangaratta,Benalla,38.738,23.0,23.02,101.1,101.0,23.01,101.0,0.02,0.1,1065,1073,high
north_east,North East,Euroa,Avenel,35.023,19.0,19.0,110.6,110.6,19.0,110.6,0.0,0.0,1081,1089,high
north_east,North East,Mooroopna,Murchison East,29.853,23.72,24.95,75.6,71.9,24.34,73.6,1.24,3.7,1136,1142,medium
north_east,North East,Avenel,Seymour,28.361,14.0,11.03,121.5,154.3,12.52,136.0,2.97,32.7,1081,1089,low
north_east,North East,Wodonga,Chiltern,27.852,17.0,17.02,98.3,98.2,17.01,98.2,0.02,0.1,1081,1089,high
north_east,North East,Nagambie,Seymour,27.542,21.25,18.32,78.1,90.3,19.79,83.5,2.93,12.1,1136,1142,low
north_east,North East,Benalla,Violet Town,26.122,14.0,15.03,112.0,104.3,14.51,108.0,1.03,7.6,1081,1089,medium
north_east,North East,Springhurst,Wangaratta,23.572,14.0,13.0,101.0,108.8,13.5,104.8,1.0,7.8,1065,1073,medium
north_east,North East,Seymour,Broadford,23.482,14.02,17.43,100.5,80.9,15.73,89.6,3.41,19.6,430,527,low
north_east,North East,Murchison East,Nagambie,21.188,17.31,16.71,73.5,76.3,17.01,74.7,0.6,2.8,1136,1142,medium
north_east,North East,Violet Town,Euroa,18.191,10.0,11.0,109.1,99.2,10.5,103.9,1.0,9.9,1081,1089,medium
north_east,North East,Broadmeadows,Southern Cross,16.8,26.73,23.83,40.1,43.3,25.28,39.9,2.89,3.2,4177,3470,low
north_east,North East,Donnybrook,Broadmeadows,16.257,17.15,15.7,57.6,63.4,16.43,59.4,1.44,5.8,1989,2144,medium
north_east,North East,Broadmeadows,North Melbourne,15.12,18.94,16.75,51.6,55.3,17.85,50.8,2.19,3.8,868,1496,low
north_east,North East,Tallarook,Broadford,15.022,9.23,9.19,97.9,98.3,9.21,97.9,0.04,0.4,4384,4440,high
north_east,North East,Wallan,Donnybrook,14.41,8.3,9.15,104.5,94.6,8.73,99.1,0.85,9.9,4814,4876,medium
north_east,North East,Chiltern,Springhurst,13.752,9.0,8.0,91.7,103.1,8.5,97.1,1.0,11.5,1081,1089,medium
north_east,North East,Broadford,Kilmore East,11.705,8.01,7.79,87.7,90.4,7.9,88.9,0.21,2.7,4814,4967,high
north_east,North East,Craigieburn,Broadmeadows,9.298,7.89,8.88,71.2,64.5,8.38,66.5,0.98,6.7,2825,2732,medium
north_east,North East,Broadmeadows,Essendon,8.793,13.5,15.0,39.1,35.4,14.25,37.0,1.5,3.8,850,1090,medium
north_east,North East,Seymour,Tallarook,8.46,6.0,10.07,84.6,50.7,8.03,63.2,4.07,33.9,4384,4440,low
north_east,North East,Kilmore East,Wandong,8.228,6.1,6.31,81.2,78.8,6.2,79.6,0.21,2.4,4814,4967,high
north_east,North East,Wandong,Wallan,7.834,6.46,6.18,73.4,76.4,6.32,74.4,0.28,2.9,693,529,high
north_east,North East,Donnybrook,Craigieburn,6.959,9.01,5.08,46.4,82.4,7.05,59.2,3.93,36.0,2825,2732,low
north_east,North East,Essendon,North Melbourne,6.327,11.0,7.75,34.7,50.2,9.38,40.5,3.25,15.5,850,872,low
north_east,North East,Albury,Wodonga,5.97,9.0,14.2,39.8,25.2,11.6,30.9,5.2,14.6,1081,1089,low
north_east,North East,Heathcote Junction,Wallan,5.898,5.0,5.0,70.8,70.8,5.0,70.8,0.0,0.0,4121,4438,high
north_east,North East,Shepparton,Mooroopna,4.86,5.7,9.82,52.4,30.2,7.76,37.6,4.13,22.1,1136,1142,low
north_east,North East,Wandong,Heathcote Junction,1.936,3.0,2.69,38.8,44.8,2.84,40.9,0.31,6.0,4121,4438,medium
north_east,North East,North Melbourne,Southern Cross,1.68,7.0,4.91,14.5,20.6,5.95,16.9,2.09,6.1,1718,2368,low
northern,Northern,Gisborne,Footscray,58.593,42.0,40.0,83.7,87.9,41.0,85.7,2.0,4.2,225,231,medium
northern,Northern,Swan Hill,Kerang,56.561,44.0,48.11,77.1,70.6,46.05,73.7,4.11,6.5,693,692,low
northern,Northern,Gisborne,Watergardens,41.04,26.99,31.0,91.7,79.5,29.0,84.9,4.0,12.2,865,640,low
northern,Northern,Kerang,Pyramid,39.576,27.02,28.0,87.9,84.8,27.51,86.3,0.98,3.1,693,692,medium
northern,Northern,Pyramid,Dingee,38.109,30.01,29.0,76.2,78.8,29.51,77.5,1.01,2.7,693,692,medium
northern,Northern,Castlemaine,Kyneton,34.02,21.91,20.66,95.7,103.0,21.28,95.9,1.26,7.2,1355,1039,medium
northern,Northern,Sunbury,Footscray,32.656,24.04,22.18,82.5,89.1,23.11,84.8,1.87,6.6,5346,5644,medium
northern,Northern,Kangaroo Flat,Castlemaine,31.977,19.63,18.93,98.4,102.1,19.28,99.5,0.7,3.7,6520,7234,medium
northern,Northern,Clarkefield,Watergardens,27.233,18.0,22.0,90.8,74.3,20.0,81.7,4.0,16.5,225,231,low
northern,Northern,Echuca,Rochester,26.605,21.22,25.75,75.6,62.1,23.49,68.0,4.53,13.4,943,937,low
northern,Northern,Gisborne,Sunbury,25.937,15.5,14.0,101.4,111.2,14.75,105.5,1.5,9.8,20,10,medium
northern,Northern,Castlemaine,Malmsbury,23.391,12.75,13.26,111.4,106.3,13.0,107.9,0.5,5.2,4930,5818,medium
northern,Northern,Raywood,Eaglehawk,22.268,18.03,16.99,74.1,78.6,17.51,76.3,1.04,4.5,693,692,medium
northern,Northern,Dingee,Raywood,19.065,13.0,14.84,88.0,77.1,13.92,82.2,1.84,10.9,693,692,medium
northern,Northern,Watergardens,Footscray,17.553,18.77,17.11,56.6,62.3,17.94,58.7,1.66,5.7,1315,871,medium
northern,Northern,Rochester,Elmore,16.846,13.22,13.19,77.3,77.4,13.21,76.5,0.03,0.1,943,937,high
northern,Northern,Elmore,Goornong,16.792,13.4,12.88,75.3,78.7,13.14,76.7,0.52,3.5,943,937,medium
northern,Northern,Woodend,Gisborne,14.404,11.01,11.18,78.5,78.6,11.1,77.9,0.17,0.1,370,881,high
northern,Northern,Goornong,Huntly,14.027,8.0,7.99,105.2,105.3,8.0,105.3,0.01,0.1,943,937,high
northern,Northern,Kyneton,Woodend,13.423,9.11,7.99,88.8,102.8,8.55,94.2,1.12,14.0,6490,7338,medium
northern,Northern,Clarkefield,Sunbury,12.13,11.72,7.79,62.6,93.7,9.76,74.6,3.93,31.0,5844,5938,low
northern,Northern,Malmsbury,Kyneton,10.629,7.9,6.73,80.9,95.3,7.32,87.2,1.17,14.4,4695,5818,medium
northern,Northern,Woodend,Macedon,8.851,6.04,6.77,88.0,78.8,6.41,82.9,0.73,9.2,6120,6457,medium
northern,Northern,Eaglehawk,Bendigo,7.851,10.47,8.01,47.8,58.8,9.24,51.0,2.47,11.0,1382,1360,low
northern,Northern,Epsom,Bendigo,7.526,8.15,7.89,56.3,57.4,8.02,56.3,0.26,1.1,1652,1651,high
northern,Northern,Gisborne,Riddells Creek,7.321,5.66,6.05,78.2,72.7,5.85,75.0,0.39,5.5,6062,6399,medium
northern,Northern,Riddells Creek,Clarkefield,6.486,4.89,5.04,80.0,77.3,4.97,78.4,0.15,2.7,6069,6399,high
northern,Northern,Huntly,Epsom,6.099,7.03,5.01,52.1,73.1,6.02,60.8,2.01,20.9,943,937,low
northern,Northern,Footscray,Southern Cross,5.623,10.13,8.02,33.3,42.1,9.08,37.2,2.11,8.8,6886,7206,low
northern,Northern,Macedon,Gisborne,5.553,4.52,4.39,74.7,76.8,4.46,74.7,0.13,2.1,6113,6457,high
northern,Northern,Bendigo,Kangaroo Flat,4.829,3.68,6.72,85.4,43.6,5.2,55.7,3.04,41.8,6520,7234,low
pakenham,Pakenham,Dandenong,Westall,8.556,8.0,8.0,64.2,64.2,8.0,64.2,0.0,0.0,1,1,high
pakenham,Pakenham,Berwick,Hallam,7.124,6.66,6.67,64.1,64.0,6.67,64.1,0.01,0.1,6557,7056,high
pakenham,Pakenham,Caulfield,South Yarra,6.373,7.37,7.51,52.1,51.1,7.44,51.4,0.13,1.0,17177,20114,high
pakenham,Pakenham,Hallam,Dandenong,6.258,5.69,4.67,66.1,80.5,5.18,72.5,1.02,14.4,20490,21949,medium
pakenham,Pakenham,Malvern,South Yarra,4.692,4.67,5.66,60.3,49.7,5.16,54.5,0.99,10.6,5833,6185,medium
pakenham,Pakenham,Pakenham,Cardinia Road,4.513,3.67,6.0,73.8,45.2,4.84,56.0,2.34,28.7,19971,21354,low
pakenham,Pakenham,Officer,Beaconsfield,4.46,3.67,3.67,73.0,73.0,3.67,73.0,0.0,0.0,19971,21354,high
pakenham,Pakenham,Springvale,Clayton,3.984,4.67,4.67,51.2,51.2,4.67,51.2,0.0,0.0,3047,2098,high
pakenham,Pakenham,Dandenong,Noble Park,3.818,5.67,5.68,40.4,40.4,5.68,40.4,0.0,0.0,3059,2108,high
pakenham,Pakenham,Berwick,Narre Warren,3.776,2.67,3.69,85.0,61.5,3.18,71.3,1.02,23.5,13932,14893,low
pakenham,Pakenham,Narre Warren,Hallam,3.348,3.67,2.67,54.8,75.3,3.17,63.4,1.0,20.5,13933,14893,low
pakenham,Pakenham,Richmond,Flinders Street,2.565,6.39,3.41,31.6,46.1,4.9,31.4,2.98,14.5,1694,26298,low
pakenham,Pakenham,Beaconsfield,Berwick,2.413,2.67,2.67,54.3,54.3,2.67,54.3,0.0,0.0,19971,21354,high
pakenham,Pakenham,Cardinia Road,Officer,2.231,2.67,2.67,50.2,50.2,2.67,50.2,0.0,0.0,19971,21354,high
pakenham,Pakenham,Clayton,Huntingdale,2.229,2.67,2.87,50.2,47.3,2.77,48.3,0.21,2.8,23984,27262,high
pakenham,Pakenham,Dandenong,Yarraman,2.155,2.67,3.39,48.5,39.1,3.03,42.7,0.73,9.4,20755,23583,medium
pakenham,Pakenham,Westall,Clayton,2.126,1.67,2.71,76.5,47.2,2.19,58.3,1.04,29.3,20946,25149,low
pakenham,Pakenham,Springvale,Westall,1.858,2.68,1.67,41.6,66.9,2.17,51.3,1.01,25.2,20746,23097,low
pakenham,Pakenham,Carnegie,Caulfield,1.747,2.9,1.67,36.9,62.9,2.28,46.0,1.23,26.0,23447,26720,low
pakenham,Pakenham,Huntingdale,Oakleigh,1.697,2.08,1.67,51.6,61.1,1.87,54.4,0.41,9.4,23982,27264,medium
pakenham,Pakenham,Noble Park,Sandown Park,1.693,1.51,2.67,74.9,38.1,2.09,48.6,1.15,36.9,23812,25692,low
pakenham,Pakenham,Caulfield,Malvern,1.681,2.67,2.67,37.8,37.8,2.67,37.8,0.0,0.0,5834,6184,high
pakenham,Pakenham,Yarraman,Noble Park,1.663,2.51,1.67,41.0,59.9,2.09,47.8,0.84,18.8,20754,23584,low
pakenham,Pakenham,South Yarra,Richmond,1.616,2.67,2.67,36.3,36.4,2.67,36.3,0.0,0.0,23016,26297,high
pakenham,Pakenham,Sandown Park,Springvale,1.187,1.67,1.67,42.7,42.7,1.67,42.7,0.0,0.0,23810,25692,high
pakenham,Pakenham,Oakleigh,Hughesdale,1.111,1.67,1.67,40.0,40.0,1.67,40.0,0.0,0.0,23449,26717,high
pakenham,Pakenham,Hughesdale,Murrumbeena,1.053,1.67,1.67,37.9,37.9,1.67,37.9,0.0,0.0,23449,26718,high
pakenham,Pakenham,Murrumbeena,Carnegie,0.889,1.67,1.67,32.0,32.0,1.67,32.0,0.0,0.0,23448,26719,high
pakenham,Pakenham,East Pakenham,Pakenham,0.0,2.67,3.03,0.0,0.0,2.85,0.0,0.37,0.0,1534,1635,high
richmond_and_city_loop,Richmond and City Loop,Richmond,Flinders Street,2.565,11.88,4.06,16.5,38.0,7.97,19.3,7.82,21.5,86,16,low
richmond_and_city_loop,Richmond and City Loop,Southern Cross,Flinders Street,1.232,4.94,5.0,15.0,14.8,4.97,14.9,0.06,0.2,48681,46491,high
richmond_and_city_loop,Richmond and City Loop,Flagstaff,Southern Cross,1.17,2.32,1.67,31.8,42.1,1.99,35.2,0.65,10.3,2011,1908,medium
richmond_and_city_loop,Richmond and City Loop,Parliament,Melbourne Central,1.127,1.67,1.67,40.6,40.5,1.67,40.5,0.0,0.0,2011,1908,high
richmond_and_city_loop,Richmond and City Loop,Richmond,Parliament,0.816,2.67,3.0,18.4,16.3,2.83,17.3,0.33,2.0,2011,1,high
richmond_and_city_loop,Richmond and City Loop,Melbourne Central,Flagstaff,0.684,1.67,1.67,24.6,24.6,1.67,24.6,0.0,0.0,2011,1908,high
sandringham,Sandringham,Richmond,Flinders Street,2.565,4.02,3.65,38.3,42.2,3.84,40.1,0.37,3.9,28696,28947,high
sandringham,Sandringham,Hampton,Brighton Beach,1.735,2.72,2.67,39.0,39.0,2.69,38.7,0.05,0.0,28361,29293,high
sandringham,Sandringham,South Yarra,Richmond,1.616,2.67,2.67,36.3,36.4,2.67,36.4,0.0,0.0,28697,28945,high
sandringham,Sandringham,Balaclava,Windsor,1.597,1.67,1.67,57.5,57.5,1.67,57.5,0.0,0.0,28704,28933,high
sandringham,Sandringham,Sandringham,Hampton,1.459,1.67,2.02,52.5,43.5,1.84,47.5,0.35,9.0,28356,29286,medium
sandringham,Sandringham,Brighton Beach,Middle Brighton,1.45,1.83,1.67,49.0,52.2,1.75,49.8,0.16,3.1,28356,29298,high
sandringham,Sandringham,Gardenvale,Elsternwick,1.396,1.67,1.67,50.2,50.3,1.67,50.2,0.0,0.1,28836,29301,high
sandringham,Sandringham,Prahran,South Yarra,1.311,1.67,1.67,47.2,47.2,1.67,47.2,0.0,0.0,28700,28937,high
sandringham,Sandringham,Middle Brighton,North Brighton,1.279,1.67,2.67,46.0,28.8,2.17,35.4,1.0,17.3,28838,29298,low
sandringham,Sandringham,Elsternwick,Ripponlea,1.126,1.67,1.67,40.5,40.5,1.67,40.5,0.0,0.0,28705,28933,high
sandringham,Sandringham,North Brighton,Gardenvale,0.893,1.67,0.67,32.1,80.4,1.17,45.9,1.0,48.2,28836,29299,low
sandringham,Sandringham,Windsor,Prahran,0.761,1.67,1.86,27.4,25.4,1.76,25.9,0.19,2.0,28700,28935,high
sandringham,Sandringham,Ripponlea,Balaclava,0.743,1.67,1.67,26.7,26.7,1.67,26.7,0.0,0.0,28704,28933,high
south_western,South Western,Geelong,Footscray,74.932,52.04,51.63,86.4,87.1,51.84,86.7,0.41,0.7,925,827,high
south_western,South Western,Lara,Deer Park,47.892,24.21,26.0,119.0,110.5,25.1,114.5,1.79,8.5,743,20,medium
south_western,South Western,Camperdown,Colac,45.001,28.08,28.58,96.2,94.5,28.33,95.3,0.5,1.7,1286,1287,high
south_western,South Western,Little River,Sunshine,43.339,27.0,26.33,96.4,99.2,26.67,97.5,0.67,2.8,80,60,medium
south_western,South Western,Sherwood Park,Terang,40.499,28.02,26.48,86.7,91.8,27.25,89.2,1.54,5.1,1286,1287,medium
south_western,South Western,Little River,Deer Park,37.964,20.0,20.26,113.9,113.7,20.13,113.2,0.26,0.2,241,332,high
south_western,South Western,Lara,Tarneit,36.392,20.0,18.05,111.7,121.1,19.02,114.8,1.95,9.4,430,222,medium
south_western,South Western,Winchelsea,Waurn Ponds,29.052,21.75,19.16,80.3,91.1,20.45,85.2,2.59,10.8,1286,1287,low
south_western,South Western,Wyndham Vale,Sunshine,28.0,18.27,18.14,92.0,93.9,18.2,92.3,0.13,1.9,881,472,high
south_western,South Western,Lara,Wyndham Vale,25.267,12.54,12.41,122.2,123.2,12.47,121.5,0.13,1.0,4247,3412,high
