line_slug,Line_Name,citybound_from_station,citybound_to_station,segment_km,citybound_avg_run_minutes,outbound_avg_run_minutes,citybound_avg_scheduled_kmh,outbound_avg_scheduled_kmh,paired_avg_run_minutes,paired_avg_scheduled_kmh,minute_gap,kmh_gap,citybound_observed_segments,outbound_observed_segments,confidence_band
werribee,Werribee,Laverton,Westona,2.472,3.67,3.83,40.5,38.8,3.75,39.6,0.17,1.7,19849,20374,high
werribee,Werribee,Footscray,South Kensington,2.131,2.67,2.67,47.9,47.9,2.67,47.9,0.0,0.0,19185,20317,high
werribee,Werribee,South Kensington,North Melbourne,1.812,2.67,2.54,40.7,43.9,2.61,41.7,0.14,3.2,19184,20319,high
werribee,Werribee,North Melbourne,Southern Cross,1.68,2.95,2.67,34.9,37.8,2.81,35.9,0.28,2.9,32318,33765,high
werribee,Werribee,Spotswood,Yarraville,1.678,1.66,1.67,60.8,60.4,1.66,60.5,0.0,0.4,19189,20313,high
werribee,Werribee,Altona,Seaholme,1.021,1.67,1.67,36.8,36.8,1.67,36.8,0.0,0.0,19846,20375,high
werribee,Werribee,Williams Landing,Aircraft,0.974,2.67,2.32,21.9,26.4,2.49,23.4,0.34,4.5,23474,24355,high
werribee,Werribee,Yarraville,Seddon,0.924,1.67,1.67,33.3,33.3,1.67,33.3,0.0,0.0,19187,20314,high
western,Western,Ballan,Bacchus Marsh,28.548,18.67,18.73,92.6,91.9,18.7,91.6,0.06,0.7,8745,8873,high
western,Western,Clunes,Creswick,18.064,13.04,13.01,83.2,83.3,13.02,83.2,0.03,0.1,659,642,high
western,Western,Talbot,Clunes,17.239,13.02,13.0,79.5,79.5,13.01,79.5,0.02,0.1,659,642,high
western,Western,Bacchus Marsh,Melton,13.803,8.74,8.66,95.7,100.3,8.7,95.2,0.09,4.5,8913,8753,high
western,Western,Caroline Springs,Ardeer,6.176,6.16,6.0,60.9,62.3,6.08,60.9,0.16,1.4,1355,1636,high
western,Western,Caroline Springs,Deer Park,3.475,3.9,4.03,54.1,51.8,3.97,52.6,0.13,2.3,10986,10297,high
western,Western,Deer Park,Ardeer,2.701,3.02,3.0,53.7,54.0,3.01,53.8,0.02,0.3,10986,10297,high
williamstown,Williamstown,Footscray,South Kensington,2.131,2.67,2.67,47.9,47.9,2.67,47.9,0.0,0.0,15101,14372,high
williamstown,Williamstown,South Kensington,North Melbourne,1.812,2.67,2.47,40.8,45.7,2.57,42.3,0.2,4.9,15101,14375,high
williamstown,Williamstown,North Melbourne,Southern Cross,1.68,2.84,2.67,36.0,37.8,2.75,36.6,0.18,1.8,15102,14396,high
williamstown,Williamstown,Spotswood,Yarraville,1.678,1.67,1.67,60.4,60.4,1.67,60.4,0.0,0.0,15102,14369,high
williamstown,Williamstown,Southern Cross,Flinders Street,1.232,4.01,3.53,18.5,21.2,3.77,19.6,0.47,2.7,15102,14396,high
williamstown,Williamstown,Yarraville,Seddon,0.924,1.67,1.67,33.3,33.3,1.67,33.3,0.0,0.0,15103,14369,high
williamstown,Williamstown,Williamstown Beach,North Williamstown,0.916,1.67,1.67,33.0,33.0,1.67,33.0,0.0,0.0,18441,20003,high
